-1.224106, 5.543411, 7.293045;
1.608246, 5.707977, 8.953979;
2.296173, 4.870087, 7.428162;
2.686554, 4.855804, 7.823303;
2.081940, 4.853424, 8.068481;
-0.031830, 5.291412, 9.372925;
-4.245087, 5.819855, 8.692139;
-2.031342, 6.743439, 6.406982;
-1.326752, 5.519928, 5.269165;
-1.029205, 6.688690, 8.116089;
-1.974213, 5.879364, 9.346741;
-1.788544, 5.472321, 8.044678;
-1.529083, 6.219757, 6.759277;
-1.707611, 4.851044, 7.680481;
-2.200348, 4.624908, 8.899231;
-2.409821, 5.996002, 10.553589;
-1.343414, 6.122162, 10.908264;
-0.893524, 5.167633, 9.222961;
-1.662384, 4.129791, 9.368164;
-2.045624, 4.398773, 9.968018;
-2.474091, 4.355927, 8.011353;
-3.421478, 3.934601, 7.249634;
-1.657623, 4.534454, 5.814270;
0.839386, 6.145966, 5.383423;
0.682281, 6.474457, 6.166565;
0.244293, 5.879364, 6.980652;
0.522797, 5.907928, 8.615967;
2.472321, 6.181671, 8.882568;
1.748688, 6.198334, 8.392212;
-5.682831, 6.007904, 6.114197;
-2.812103, 6.507782, 7.675720;
-0.850677, 5.976959, 8.784973;
-0.576935, 6.095978, 8.546936;
-1.041107, 5.829376, 8.247009;
-1.152985, 5.722260, 8.530273;
-0.396027, 5.838898, 8.527893;
-0.517426, 5.991241, 7.913757;
-0.560272, 5.960297, 7.209167;
-0.645966, 6.088837, 6.590271;
-0.864960, 6.388763, 6.614075;
-0.524567, 6.062653, 7.782837;
-0.348419, 6.026947, 8.556458;
-0.255585, 6.022186, 8.201782;
-0.755463, 5.998383, 7.199646;
-0.979218, 6.029327, 6.635498;
-1.295807, 6.131683, 6.971130;
-1.074432, 5.998383, 7.478149;
-0.222260, 6.562531, 5.968994;
-1.452911, 6.814850, 4.874023;
-2.697845, 6.262604, 8.392212;
-1.843292, 6.329254, 9.501465;
-1.067291, 6.076935, 7.625732;
-2.045624, 6.353058, 5.678589;
-1.202972, 6.219757, 5.764282;
-1.352936, 6.343536, 8.037537;
-1.412445, 6.103119, 9.011108;
-0.724518, 5.855560, 9.720459;
-0.410309, 6.174530, 8.982544;
-1.086334, 6.736298, 1.279663;
-3.716644, 7.259979, 1.981873;
-2.969208, 6.117401, 9.120605;
-1.890900, 6.510162, 9.475281;
-0.924469, 6.395905, 7.204407;
-0.657867, 6.103119, 7.490051;
-0.933990, 6.205475, 7.421021;
-1.895660, 6.433990, 7.366272;
-1.786163, 6.424469, 7.763794;
-0.800690, 6.319733, 8.373169;
-0.434113, 6.172150, 8.239868;
-0.979218, 6.443512, 2.950684;
-2.754974, 7.174286, 3.131592;
-2.654999, 5.874603, 9.839478;
-1.683807, 6.303070, 9.441956;
-0.864960, 6.098358, 7.480530;
-0.595978, 5.848419, 6.799744;
-0.691193, 6.112640, 6.816406;
-1.838531, 6.250702, 7.663818;
-1.476715, 5.976959, 9.527649;
-0.217499, 5.836517, 9.887085;
0.141937, 5.812714, 8.546936;
-2.704987, 7.509918, 0.767883;
-2.745453, 6.003143, 6.661682;
-2.355072, 6.031708, 11.377197;
-1.648102, 5.900787, 9.546692;
-0.674530, 5.907928, 7.330566;
-0.260345, 6.126923, 6.547424;
-1.512421, 6.129303, 7.044922;
-2.197968, 6.369720, 7.937561;
-1.426727, 6.088837, 9.065857;
-0.348419, 6.005524, 9.075378;
-0.179413, 5.741302, 6.909241;
-2.933502, 7.243317, 2.377014;
-2.733551, 6.000763, 8.608826;
-2.086090, 6.269745, 9.439575;
-1.371979, 6.105499, 7.335327;
-0.638824, 5.938873, 6.473633;
-1.231537, 6.069794, 7.382935;
-1.812347, 6.107880, 8.565979;
-1.317230, 6.167389, 8.839722;
-0.898285, 6.126923, 8.058960;
-0.686432, 6.115021, 6.973511;
-2.333649, 7.057648, 3.467224;
-2.628815, 6.019806, 7.497192;
-2.286041, 5.896027, 9.651428;
-1.424347, 6.112640, 8.437439;
-0.446014, 6.024567, 7.566223;
-0.736420, 5.965057, 7.109192;
-1.890900, 6.222137, 7.540039;
-1.679047, 6.317352, 8.277954;
-1.024445, 6.217377, 8.239868;
-0.714996, 6.188812, 8.049438;
-0.948273, 6.084076, 7.854248;
-1.805206, 6.917206, 3.062561;
-2.481232, 6.322113, 5.580994;
-2.171783, 5.972198, 9.534790;
-1.407684, 6.162628, 8.596924;
-0.191315, 6.260223, 7.397217;
-0.048492, 5.876984, 6.292725;
-1.660004, 6.103119, 6.214172;
-1.912323, 6.426849, 8.080383;
-1.360077, 6.024567, 9.694275;
-0.369843, 5.955536, 8.508850;
-0.824493, 5.719879, 4.088501;
-2.531219, 6.957672, 3.962341;
-2.178925, 5.898407, 9.496704;
-1.369598, 6.455414, 9.722839;
-1.533844, 6.124542, 8.099426;
-0.900665, 6.155487, 7.054443;
-0.310333, 5.991241, 7.280579;
-1.295807, 6.079315, 7.149658;
-1.862335, 6.110260, 7.118713;
-0.150848, 6.548248, 6.697388;
0.094330, 6.224518, 8.689758;
-0.550751, 5.700836, 10.601196;
-1.076813, 5.653229, 8.551697;
-1.331512, 5.819855, 8.001831;
-1.562408, 5.946014, 7.161560;
-0.898285, 6.131683, 6.709290;
-0.484100, 5.919830, 6.883057;
-0.576935, 6.060272, 7.844727;
-1.176788, 5.938873, 7.961365;
-1.179169, 5.850800, 7.173462;
-0.374603, 6.093597, 5.371521;
0.184784, 6.274506, 8.677856;
-0.857819, 5.793671, 10.558350;
-1.367218, 5.819855, 8.299377;
-1.464813, 5.879364, 7.763794;
-1.033966, 5.722260, 6.590271;
-0.400787, 6.203094, 7.451965;
-0.388885, 5.948395, 8.482666;
-0.529327, 6.043610, 8.080383;
-1.274384, 5.879364, 7.206787;
-1.383881, 5.731781, 6.116577;
0.544220, 6.588715, 6.680725;
-0.098480, 5.898407, 9.242004;
-0.296051, 5.855560, 10.289368;
-1.291046, 5.774628, 8.658813;
-1.388641, 5.491364, 7.642395;
-0.534088, 6.034088, 7.456726;
-0.260345, 5.934113, 7.789978;
-0.607880, 5.934113, 7.809021;
-0.607880, 5.938873, 8.044678;
-0.986359, 5.684174, 7.861389;
-0.179413, 6.105499, 4.781189;
0.170502, 6.084076, 8.416016;
-1.029205, 5.793671, 9.789490;
-1.195831, 5.657990, 8.127991;
-1.088715, 5.629425, 8.104187;
-1.488617, 5.022430, 6.992554;
-0.115143, 6.222137, 7.399597;
-0.576935, 5.719879, 8.387451;
-0.679291, 5.874603, 8.989685;
-1.341034, 5.574677, 8.320801;
-0.998260, 5.686554, 4.705017;
0.406158, 6.512543, 7.102051;
-0.622162, 5.648468, 10.660706;
-0.798309, 5.772247, 9.063477;
-1.219635, 5.541351, 8.299377;
-1.141083, 5.491364, 7.951843;
-0.355560, 5.862701, 6.128479;
-0.181793, 5.941254, 6.602173;
-0.831635, 5.765106, 7.958984;
-1.105377, 5.608002, 8.558838;
-1.033966, 5.327118, 8.592163;
-0.117523, 5.896027, 4.962097;
-0.317474, 5.948395, 8.285095;
-0.807831, 5.512787, 10.746399;
-0.279388, 5.515167, 9.689514;
-0.884003, 5.312836, 8.965881;
-1.274384, 4.589203, 6.383179;
0.406158, 6.500641, 5.973755;
-0.334137, 5.636566, 8.111328;
-1.217255, 5.534210, 8.877808;
-1.467194, 5.024811, 9.272949;
-0.893524, 6.821991, 2.591248;
-0.077057, 5.469940, 7.928040;
-0.127045, 6.015045, 11.132019;
-0.650726, 5.517548, 9.389587;
-0.933990, 5.484222, 8.511230;
-1.969452, 4.722504, 7.549561;
1.017914, 6.648224, 6.999695;
-0.603119, 5.412811, 7.839966;
-1.110138, 5.543732, 9.187256;
-1.598114, 4.810577, 8.546936;
0.368073, 7.190948, 3.774292;
0.056244, 5.324738, 10.113220;
-0.017548, 5.800812, 10.943970;
-0.903046, 5.343781, 9.377686;
-1.248199, 5.198578, 8.746887;
-0.688812, 5.681793, 5.947571;
0.263336, 6.203094, 6.340332;
-0.374603, 5.822235, 7.930420;
-0.714996, 5.519928, 9.030151;
-0.562653, 5.336639, 8.108948;
-0.443634, 5.638947, 5.069214;
-2.067047, 6.481598, 5.169189;
-2.307465, 5.698456, 8.687378;
-1.686188, 5.662750, 9.968018;
-0.607880, 5.522308, 8.551697;
-0.124664, 5.772247, 7.611450;
-0.538849, 5.598480, 7.104431;
-1.291046, 5.722260, 7.499573;
-1.186310, 5.769867, 9.211060;
-0.255585, 5.541351, 9.182495;
0.080048, 5.512787, 8.387451;
0.289520, 5.648468, 6.799744;
-2.193207, 6.441132, 5.093018;
-2.252716, 5.988861, 8.568359;
-1.629059, 5.867462, 9.491943;
0.363312, 5.403290, 7.492432;
-0.565033, 5.560394, 6.975891;
-0.672150, 5.608002, 8.489807;
-0.776886, 5.672272, 9.194397;
-0.298431, 5.588959, 8.773071;
-0.029449, 5.610382, 8.039917;
-1.241058, 6.353058, 4.476501;
-1.938507, 6.081696, 6.052307;
-1.543365, 5.803192, 8.273193;
-0.438873, 5.910309, 8.796875;
-0.277008, 5.422333, 7.880432;
-1.181549, 5.341400, 7.649536;
-1.424347, 5.677032, 8.325562;
-0.529327, 5.700836, 9.046814;
-0.000885, 5.329498, 7.849487;
0.046722, 5.348541, 8.670715;
-1.081573, 6.805328, 5.373901;
-0.143707, 7.467072, 7.951843;
-0.933990, 6.234039, 8.844482;
-1.871857, 4.958160, 7.285339;
-0.826874, 5.224762, 7.063965;
0.425201, 5.672272, 7.349609;
0.113373, 5.657990, 7.575745;
-0.700714, 5.255707, 8.915894;
-1.938507, 3.575165, 10.101318;
-1.867096, 3.299042, 10.670227;
-1.136322, 5.791290, 6.616455;
